"","informfully_id","Duration..in.seconds.","informed_consent","pol_int","pol_pos_1","pol_eff_1","pol_eff_2","pol_eff_3","pol_eff_4","pol_eff_5","iss_imp","env_int","nws_app","nws_int","env_new","env_dis","alg_pre_1","alg_pre_2","alg_pre_3","alg_pre_4","alg_pre_5","jou_pre_1","jou_pre_2","jou_pre_3","ata_pos_1","ata_pos_2","ata_pos_3","ata_pos_4","ata_pos_5","ata_pos_6","ata_pos_7","ata_pos_8","ata_pos_9","ata_pos_10","ata_pos_11","ata_pos_12","ata_neg_1","ata_neg_2","ata_neg_3","ata_neg_4","ata_neg_5","ata_neg_6","ata_neg_7","ata_neg_8","div_val_1","div_val_2","div_val_3","div_val_4","div_val_5","div_val_6","div_val_7","inf_ovr_1","inf_ovr_2","inf_ovr_3","inf_ovr_4","inf_ovr_5","inf_ovr_6","top_int_1","top_int_2","top_int_3","top_int_4","top_int_5","top_int_6","top_int_7","top_int_8","top_int_9","top_int_10","top_int_11","top_int_12","top_int_13","experimental_group_w1","personalisation","took_survey_week1","took_survey_week2","pol_eff_1_r","pol_eff","alg_pre","jou_pre","inf_ovr","ata_pos","ata_neg","div_val","experimental_group_w2"
"323","LLfe63vchMFpgGD9u",619,1,2,5,5,2,1,1,1,5,5,2,2,1,1,5,6,4,4,4,4,4,4,2,3,2,4,4,5,4,3,4,5,4,2,4,5,3,3,4,3,4,4,4,5,5,5,3,4,3,3,3,4,3,3,2,5,7,5,5,4,4,3,5,5,3,4,4,3,3,NA,0,0,"3",1.6,4.6,4,3,3.5,3.75,4.14285714285714,NA
"324","Ls5apdeMawNSdmaDs",680,1,5,5,2,4,1,2,5,6,6,2,1,1,2,5,5,5,3,5,3,3,3,5,5,3,5,5,4,6,4,6,4,5,5,4,5,3,4,2,1,2,5,6,6,6,6,5,6,3,5,6,6,2,2,4,6,2,7,1,6,3,5,6,1,5,5,5,5,3,"wed_exp",1,1,"6",3.6,4.6,3,4.16666666666667,4.75,3.25,5.42857142857143,1
"325","m3kCMwWF4Kc5Q698t",474,1,7,1,5,7,5,6,2,7,6,2,5,4,3,5,2,5,4,3,2,2,2,2,4,2,3,2,4,2,2,4,2,2,2,6,5,5,6,5,6,6,6,7,7,7,7,6,7,7,2,4,4,2,2,2,2,3,7,1,6,6,7,5,1,4,6,6,6,3,"wed_exp",1,1,"3",4.6,3.8,2,2.66666666666667,2.58333333333333,5.625,6.85714285714286,1
"326","M4PNJvmRyNiK92xvE",414,1,3,5,2,2,5,1,2,7,5,2,3,1,1,2,3,5,1,2,5,3,5,2,3,5,7,3,5,5,2,6,3,5,5,6,6,2,3,6,6,2,7,6,6,6,5,6,6,3,7,6,7,6,6,3,6,6,6,1,5,5,2,2,1,6,5,5,3,3,"thu_exp",1,1,"6",3.2,2.6,4.33333333333333,5.83333333333333,4.25,4.75,5.42857142857143,1
"327","mFsfz4H6JXyGMmCjy",575,1,7,7,2,6,6,3,6,3,2,1,7,2,1,2,3,5,2,2,2,2,2,1,6,4,2,2,5,2,2,6,5,1,3,7,5,6,6,6,6,6,7,6,6,7,6,6,6,6,2,1,5,2,2,2,5,5,5,2,4,3,7,6,2,5,7,7,4,2,"thu_edi",1,1,"6",5.4,2.8,2,2.33333333333333,3.25,6.125,6.14285714285714,1
"328","MgF6o6N9oucbvrtv6",333,1,6,5,4,6,4,6,6,6,5,1,7,8,2,6,5,4,3,5,3,2,5,2,4,2,5,4,3,4,2,4,2,3,2,3,3,4,5,5,4,1,3,6,6,6,6,6,6,6,3,2,5,4,5,3,5,6,6,7,5,5,6,5,7,5,6,5,6,3,"thu_edi",1,1,"4",5.2,4.6,3.33333333333333,3.66666666666667,3.08333333333333,3.5,6,4
"329","MHNgFKcagFAWM2zrB",813,1,3,7,3,3,3,6,2,6,5,2,5,3,2,4,3,5,4,3,5,3,5,1,6,5,5,6,5,7,4,5,5,6,6,4,4,2,6,5,2,4,7,7,7,7,7,6,6,7,3,5,6,4,6,5,3,6,5,7,6,4,3,7,7,6,5,5,6,4,"fri_exp",1,1,"5",3.8,3.8,4.33333333333333,4.83333333333333,5.08333333333333,4.25,6.71428571428571,1
"330","MKsDddMz8CruQZ26r",467,1,5,1,5,5,3,2,3,7,6,2,0,1,1,3,2,4,3,3,2,1,2,2,3,4,2,2,4,1,4,3,1,2,1,6,6,5,6,6,7,7,5,7,5,6,7,5,6,6,7,6,7,7,7,7,2,4,6,1,5,5,6,5,2,5,5,6,6,1,NA,0,0,"3",3.2,3,1.66666666666667,6.83333333333333,2.41666666666667,6,6,NA
"331","MnSRX95LoLNtMcEpz",527,1,6,2,3,7,6,4,6,6,6,1,7,5,3,4,3,5,3,2,5,2,5,6,6,4,2,6,6,5,2,7,4,5,6,5,4,3,2,4,2,3,4,7,6,7,7,7,7,7,2,1,7,2,5,4,5,6,7,7,7,7,7,7,7,5,6,7,7,1,"wed_exp",1,1,"5",5.6,3.4,4,3.5,4.91666666666667,3.375,6.85714285714286,1
"332","MqNHHf8Qu9rJCkY7Q",412,1,5,7,3,4,4,5,5,5,3,1,7,3,2,4,2,4,2,3,2,5,5,7,6,6,6,7,6,7,5,6,5,6,6,1,3,1,2,1,1,1,1,6,7,6,5,6,6,6,2,2,3,2,3,2,7,5,5,7,6,6,3,2,7,7,7,5,4,3,"fri_exp",1,1,"5",4.6,3,4,2.33333333333333,6.08333333333333,1.375,6,1
"333","MrAMSew6QXJ6DHnkY",300,1,5,8,5,5,5,5,5,7,5,2,4,5,2,4,3,4,4,3,5,5,4,5,5,5,7,6,6,6,6,4,5,6,5,5,3,4,2,3,3,4,5,6,6,6,6,6,6,6,5,5,5,5,6,7,6,6,5,5,5,5,5,6,5,6,6,7,6,4,"wed_imp",1,1,"3",4.6,3.6,4.66666666666667,5.5,5.5,3.625,6,1
"334","MSqaNwt6pnhGTh4aK",453,1,4,5,5,4,2,1,4,6,5,2,2,2,1,5,3,5,4,3,4,3,3,4,5,3,4,5,3,3,3,5,4,3,3,5,4,4,5,5,5,5,5,6,6,7,6,6,5,5,5,5,5,6,5,4,3,5,4,1,6,5,4,4,2,5,6,5,5,4,"fri_imp",1,1,"3",2.8,4,3.33333333333333,5,3.75,4.75,5.85714285714286,1
"335","MsuLpH3oKD2eougDs",184146,1,6,3,2,6,6,5,7,5,5,2,7,4,5,2,2,2,1,2,6,6,6,6,7,6,7,7,7,7,6,7,5,7,7,3,6,1,1,3,1,2,2,7,7,6,6,6,7,5,2,1,5,2,2,2,6,6,5,1,6,5,7,7,1,7,7,6,6,3,"wed_exp",1,1,"6",6,1.8,6,2.33333333333333,6.58333333333333,2.375,6.28571428571429,1
"336","MsvHiinu6u58ZjKrw",541,1,5,3,5,3,2,5,2,7,6,2,1,1,2,5,4,4,5,4,3,1,2,3,4,4,3,3,4,3,4,4,3,4,3,4,4,5,4,5,4,3,4,6,6,6,6,6,6,6,2,2,2,3,2,2,2,5,6,2,7,6,5,6,3,4,5,5,6,2,"wed_edi",1,1,"3",3,4.4,2,2.16666666666667,3.5,4.125,6,1
"337","muPbtSnks8T8pnEmE",394,1,7,5,3,7,5,6,7,7,7,1,6,7,4,2,3,5,2,2,3,5,5,6,7,6,7,6,5,6,2,6,1,3,5,7,4,2,3,4,2,3,7,7,7,7,7,7,7,7,2,1,3,2,2,2,3,7,5,7,4,4,7,6,7,7,7,7,7,1,"thu_exp",1,1,"5",6,2.8,4.33333333333333,2,5,4,7,1
"338","Mw5Rce9g2QqHrx8rj",902,1,6,8,2,7,6,6,6,7,7,1,7,8,6,2,6,5,1,6,1,1,1,3,6,6,6,7,5,7,5,7,5,5,7,3,5,3,5,3,3,3,6,7,6,7,7,6,6,7,2,2,4,5,2,2,6,7,6,7,7,6,6,7,7,7,6,6,7,2,"thu_exp",1,1,"6",6.2,4,1,2.83333333333333,5.75,3.875,6.57142857142857,1
"339","mW6SsqEPXK3xKu9gQ",686,1,6,5,2,5,6,5,4,1,2,1,7,3,2,3,5,6,3,4,2,1,5,2,6,4,6,5,5,5,5,6,4,6,6,5,3,2,5,3,3,2,2,6,6,6,4,6,6,6,5,4,5,5,2,5,5,5,5,1,4,5,6,6,1,6,6,5,2,1,"wed_imp",1,1,"6",5.2,4.2,2.66666666666667,4.33333333333333,5,3.125,5.71428571428571,1
"340","MwRdGeEEiQ23nZXLq",695,1,5,8,2,3,3,3,4,5,4,1,4,1,1,3,4,3,3,3,5,3,5,3,5,3,5,5,5,5,4,5,4,3,5,5,3,4,5,4,5,4,5,5,6,6,5,6,4,5,2,2,2,2,2,2,5,5,5,2,5,5,5,4,2,5,5,5,4,4,"wed_edi",1,0,"6",3.8,3.2,4.33333333333333,2,4.33333333333333,4.375,5.28571428571429,4
"341","myBwoskFCZ8RG7KxA",811,1,6,6,4,5,5,6,5,7,6,1,7,5,5,2,3,2,2,2,2,2,2,2,4,3,6,5,6,5,4,5,4,3,5,5,5,4,6,4,3,2,4,6,6,6,5,6,5,3,6,3,6,6,5,6,6,6,6,1,6,6,6,4,2,4,5,5,5,2,"wed_edi",1,1,"4",5,2.2,2,5.33333333333333,4.33333333333333,4.125,5.28571428571429,1
"342","N2akzb2gwxu4qHt9K",406,1,5,1,7,5,3,2,4,7,7,2,2,3,1,2,2,3,2,2,2,1,4,4,5,4,6,2,5,4,2,6,2,2,4,6,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,5,1,7,6,5,6,1,5,3,3,6,4,"thu_imp",1,0,"1",3,2.2,2.33333333333333,7,3.83333333333333,6.625,7,1
"343","N7kmyogJDCeKqiFoi",689,1,5,4,2,3,3,4,3,7,5,2,0,2,4,5,6,4,3,6,3,2,6,2,5,4,7,4,6,5,4,6,4,4,5,4,6,4,4,5,5,4,2,7,6,5,7,5,6,6,7,2,7,5,7,4,4,3,6,1,7,7,3,5,5,6,5,5,4,1,"thu_imp",1,1,"6",3.8,4.8,3.66666666666667,5.33333333333333,4.66666666666667,4.25,6,1
"344","n8G4c8WxNyJMEXt6d",922,1,6,6,1,6,4,5,6,6,5,2,7,3,1,4,3,5,3,2,3,3,5,6,6,4,7,5,6,6,2,6,3,5,6,6,6,4,5,5,4,2,6,6,6,6,5,4,4,6,1,2,2,6,1,1,5,5,5,1,5,3,6,7,3,7,7,7,5,3,"thu_imp",1,1,"7",5.6,3.4,3.66666666666667,2.16666666666667,5.16666666666667,4.75,5.28571428571429,1
"345","NBt76WCaNTMx6cAcx",6567,1,1,5,7,1,1,4,4,5,5,1,1,2,1,5,4,5,4,4,5,4,4,5,7,6,7,7,7,7,5,7,7,7,7,4,5,1,5,4,2,3,5,5,5,6,7,4,4,5,7,7,7,6,6,7,3,6,4,1,6,7,1,6,1,7,7,3,6,4,"thu_edi",1,1,"1",2.2,4.4,4.33333333333333,6.66666666666667,6.58333333333333,3.625,5.14285714285714,4
"346","NG4ZHnd6wLogJ4Y6K",477,1,5,2,3,5,4,4,6,5,5,1,7,1,1,4,2,5,2,2,3,3,3,5,5,4,5,5,4,5,4,5,4,5,2,4,2,2,1,2,2,4,4,6,6,6,6,6,6,6,4,2,5,5,4,4,2,6,6,2,7,7,6,4,2,7,7,6,4,2,"fri_imp",1,1,"5",4.8,3,3,4,4.41666666666667,2.625,6,1
"347","NG5BFKzkmaiG87fup",714,1,6,5,3,5,5,5,4,6,6,1,7,6,4,6,5,4,3,3,5,3,4,4,2,4,6,5,4,4,2,4,3,3,5,3,4,4,4,4,3,5,5,6,6,7,6,5,5,5,4,2,5,4,2,4,4,5,5,2,5,5,5,7,2,7,5,5,7,4,"wed_imp",1,0,"5",4.8,4.2,4,3.5,3.83333333333333,4,5.71428571428571,1
"348","NHWD7jmQuKSwiBu72",704,1,6,2,6,3,2,1,3,7,7,1,3,3,1,5,3,5,5,3,6,4,6,2,6,4,6,5,6,5,2,6,3,3,2,4,3,4,2,2,4,4,3,6,7,6,7,6,7,6,6,6,6,6,6,6,4,6,4,1,6,5,6,7,5,6,7,7,7,4,"thu_imp",0,0,"2",2.2,4.2,5.33333333333333,6,4.16666666666667,3.25,6.42857142857143,1
"349","NkqAk7BLEqjseRF9W",527,1,3,3,5,3,2,4,3,6,5,1,6,3,2,5,2,5,2,1,5,4,3,4,5,5,7,6,7,6,4,7,7,6,6,5,7,4,6,6,5,4,6,6,6,6,6,5,6,6,2,3,6,4,4,2,3,5,5,1,6,6,2,6,1,6,5,5,5,1,NA,0,0,"3",3,3,4,3.5,5.83333333333333,5.375,5.85714285714286,NA
"350","nkqShxK6kp74bBiy6",662,1,5,4,7,6,7,7,3,5,5,2,0,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,1,7,7,4,4,4,7,4,5,3,3,"wed_edi",1,1,"1",4.8,7,7,7,7,1,7,4
"351","NNuc96S8kd52hKmcn",458,1,5,2,5,6,5,6,6,6,5,2,4,2,1,2,4,3,3,3,3,5,3,2,5,5,6,5,5,6,4,5,5,5,5,4,4,3,5,4,5,3,4,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,2,6,6,6,5,2,2,5,6,5,2,"thu_exp",1,1,"3",5.2,3,3.66666666666667,6,4.83333333333333,4,6,1
"352","NoMxHByEobcXCNaeM",455,1,5,3,4,5,5,5,4,5,5,2,3,3,2,7,6,7,4,4,5,5,5,1,5,6,5,5,6,6,4,6,4,4,5,3,5,3,3,4,2,7,3,7,6,5,7,5,7,5,7,6,6,4,6,6,6,5,7,5,6,7,4,5,4,4,4,4,4,2,"fri_imp",1,1,"4",4.6,5.6,5,5.83333333333333,4.75,3.75,6,1
"353","Nqpp9dXxGwP8A45P3",410,1,5,4,6,5,3,6,6,6,4,2,2,1,1,4,2,4,2,2,4,2,4,3,4,5,6,6,6,6,5,6,5,3,7,4,6,3,2,5,3,2,2,6,6,6,6,6,7,4,3,5,5,5,5,3,5,4,5,2,6,5,6,6,4,5,5,7,5,1,"wed_edi",1,1,"2",4.4,2.8,3.33333333333333,4.33333333333333,5.16666666666667,3.375,5.85714285714286,2
"354","Nria5KGZrx9xarNmy",412,1,5,5,3,5,5,5,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,5,2,2,2,2,2,6,6,4,7,6,4,5,6,6,7,7,6,6,5,5,2,5,2,2,2,2,4,5,6,3,6,6,4,5,5,6,5,6,4,4,"thu_edi",1,1,"5",5,2,2,2.5,2.41666666666667,5.5,6,4
"355","NRPzBHSQysunBYpFq",711,1,6,3,3,6,6,3,6,7,6,1,7,8,6,5,6,5,2,2,3,2,4,4,4,4,2,5,5,6,2,6,4,5,4,5,6,2,4,3,3,4,5,7,7,7,7,6,7,6,2,1,1,2,2,1,1,7,7,7,7,7,6,6,6,6,7,7,7,1,NA,0,0,"5",5.2,4,3,1.5,4.25,4,6.71428571428571,NA
"356","NWEh73Zr7DLfHgLDe",673,1,6,4,2,6,6,5,6,6,5,1,7,4,2,5,3,5,5,5,5,4,5,3,5,5,5,5,5,5,3,5,5,4,3,5,4,2,3,4,3,4,5,6,6,6,6,6,7,6,2,1,2,2,2,2,5,6,6,1,6,5,6,5,2,5,6,6,6,2,"thu_exp",1,1,"6",5.8,4.6,4.66666666666667,1.83333333333333,4.41666666666667,3.75,6.14285714285714,1
"357","NyZ4DXk7b82BiGoWF",390,1,3,5,5,4,3,4,3,6,5,1,7,3,1,5,3,6,2,2,6,6,7,3,5,4,7,6,5,6,4,7,4,5,7,6,5,2,2,6,4,5,4,6,7,7,5,6,5,6,5,5,6,5,4,4,4,5,5,1,3,3,3,7,1,7,6,5,3,3,"thu_imp",1,1,"3",3.4,3.6,6.33333333333333,4.83333333333333,5.25,4.25,6,1
"358","NZJJs4xy4nhsLnEgc",572,1,5,4,3,6,5,5,5,7,7,2,4,3,7,7,4,6,6,2,5,4,5,4,5,7,7,6,7,6,5,7,5,6,5,3,4,4,4,1,3,4,5,7,7,7,7,7,7,7,1,1,1,1,1,1,5,6,7,7,5,7,5,5,7,7,7,6,7,3,"thu_exp",1,1,"5",5.2,5,4.66666666666667,1,5.83333333333333,3.5,7,1
"359","nZs4YueE6NA9DLhSs",949,1,4,6,5,2,1,4,1,7,6,1,4,2,3,6,5,5,4,6,5,3,6,2,5,5,6,6,5,7,2,5,6,5,6,2,3,2,2,2,2,2,2,7,6,7,7,6,6,5,6,4,6,5,5,2,4,5,5,2,6,5,4,5,4,6,6,6,6,1,"wed_exp",0,0,"3",2.2,5.2,4.66666666666667,4.66666666666667,5,2.125,6.28571428571429,1
"360","obSYAXoLSfLX3Kccm",411,1,7,2,5,6,5,4,7,6,6,2,7,4,4,1,2,1,1,1,3,2,3,5,3,2,4,4,5,4,5,4,4,4,2,6,6,5,4,6,5,4,6,6,6,6,6,5,6,3,5,3,4,5,3,5,3,5,5,2,5,5,6,5,2,4,5,5,5,2,"thu_exp",1,1,"3",5,1.2,2.66666666666667,4.16666666666667,3.83333333333333,5.25,5.42857142857143,1
"361","oCuarFveSiqyYYR8Q",692,1,6,2,2,7,6,5,6,6,6,2,7,4,4,6,4,4,5,6,4,4,6,4,5,5,6,6,4,6,2,6,5,6,5,4,4,2,4,2,2,4,6,4,1,2,3,6,5,7,2,2,4,2,1,2,7,6,7,7,6,5,6,7,7,7,7,6,6,2,"thu_exp",1,1,"6",6,5,4.66666666666667,2.16666666666667,5,3.5,4,1
"362","oEAxKZZeyq24PQzMM",483,1,3,5,7,3,3,4,3,7,5,2,5,4,3,5,6,6,4,6,5,4,4,3,4,4,4,3,4,4,3,4,4,4,3,4,4,4,6,6,4,6,4,7,7,6,6,5,5,5,3,3,5,5,5,3,5,6,5,2,5,5,2,5,2,4,6,6,5,3,"wed_imp",1,1,"1",2.8,5.4,4.33333333333333,4,3.66666666666667,4.75,5.85714285714286,1
"363","oEMgkhgMm7kqasq7C",326,1,5,5,6,5,3,2,5,5,4,1,1,2,2,3,5,3,3,5,4,3,5,6,6,5,6,6,5,5,5,5,5,5,6,5,3,3,4,4,3,3,4,6,6,6,6,6,6,6,6,6,7,6,6,5,3,5,5,2,6,4,5,6,3,4,5,5,5,3,"wed_imp",1,1,"2",3.4,3.8,4,6,5.41666666666667,3.625,6,1
"364","oguM8FS7fdmNfzAnJ",749,1,3,1,5,5,4,5,3,6,5,2,5,1,1,6,7,7,5,6,5,2,5,6,5,5,7,6,5,7,3,7,5,5,6,2,5,1,1,1,1,1,2,7,7,7,7,5,6,7,6,5,7,7,6,7,2,5,7,3,2,6,2,1,1,5,6,5,2,1,"thu_edi",1,1,"3",4,6.2,4,6.33333333333333,5.58333333333333,1.75,6.57142857142857,2
"365","oKy7NoRKWyyKmmiX8",639,1,6,3,5,6,6,4,6,1,6,2,7,6,6,1,1,1,1,1,2,1,3,7,7,4,7,7,4,6,5,6,5,1,6,4,2,4,1,4,2,7,5,6,4,6,7,6,4,5,2,2,2,2,2,2,2,2,5,1,3,3,6,7,1,5,6,3,5,3,"thu_edi",1,1,"3",5,1,2,2,5.41666666666667,3.625,5.42857142857143,4
"366","oL7pGhD7Ri9aQrjXm",323,1,5,3,4,6,4,5,5,7,6,2,7,7,8,4,4,4,5,6,4,4,4,5,5,5,6,3,5,5,1,4,4,4,4,4,4,4,4,3,5,4,5,7,5,7,7,6,6,6,4,4,4,4,4,5,4,7,5,1,7,4,5,5,1,6,7,7,6,1,"thu_exp",0,0,"4",4.8,4.6,4,4.16666666666667,4.25,4.125,6.28571428571429,1
"367","oMR8sZoQuGnEGWM83",546,1,5,6,5,3,4,3,3,5,4,2,7,6,4,4,4,4,3,4,1,1,4,3,5,4,6,7,4,6,4,5,5,6,7,4,3,5,5,3,3,4,7,7,7,7,7,7,7,7,1,1,6,4,5,1,4,5,5,5,6,6,5,5,6,7,7,7,4,3,"wed_exp",1,1,"3",3.2,3.8,2,3,5.16666666666667,4.25,7,1
"368","oo67i8giPWzA56ZyM",1432,1,7,10,7,1,4,7,7,1,2,2,5,1,1,7,1,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,1,1,1,7,1,1,1,1,7,7,7,7,1,7,7,7,1,1,7,1,1,5,2,7,7,7,7,6,5,7,7,6,7,5,3,"thu_exp",1,1,"1",4,4.6,7,3,6.5,1.75,6.14285714285714,1
"369","oW7hrWBgsPd7Bzpch",406,1,6,6,2,5,5,6,5,7,7,1,7,5,3,2,1,3,1,1,1,1,1,2,5,5,6,5,5,5,6,5,3,4,5,5,4,7,6,6,5,4,6,7,7,7,7,7,7,7,1,1,6,5,2,1,5,7,5,5,5,5,7,7,5,5,7,7,6,4,"thu_exp",1,1,"6",5.4,1.6,1,2.66666666666667,4.66666666666667,5.375,7,1
"370","owY9ThTcQ7aQ6nBMQ",947,1,5,2,5,6,5,7,6,6,5,2,4,3,2,2,3,6,2,2,3,2,2,3,5,5,5,6,6,6,2,6,2,2,6,6,6,5,2,4,2,2,6,5,6,6,6,5,5,6,7,6,7,6,7,6,2,5,6,1,5,7,6,5,1,5,6,6,6,1,NA,0,0,"3",5.4,3,2.33333333333333,6.5,4.5,4.125,5.57142857142857,NA
"371","oYb8hGmPBJ2ufHTKs",381,1,5,7,2,6,3,4,4,5,4,2,4,3,2,5,2,4,4,5,5,3,4,4,5,4,7,5,5,6,4,5,6,6,2,5,5,5,6,6,6,4,4,4,6,5,6,7,5,5,7,5,6,6,4,5,5,7,4,2,6,6,4,7,1,5,6,5,6,1,"wed_imp",1,1,"6",4.6,4,4,5.5,4.91666666666667,5.125,5.42857142857143,1
"372","oyLhtBaeRSrPkd64Q",460,1,6,3,5,5,5,5,3,7,6,1,7,5,4,5,6,5,5,6,5,5,5,2,4,4,5,3,5,5,4,5,4,4,2,5,3,5,5,5,5,4,3,6,6,7,7,6,7,6,4,3,5,3,3,3,5,5,5,1,5,6,6,5,2,5,5,5,6,1,"wed_edi",1,1,"3",4.2,5.4,5,3.5,3.91666666666667,4.375,6.42857142857143,2
"373","P4TNafm8ZMbZzkjdS",324,1,5,3,6,2,2,5,2,5,5,1,7,2,1,1,1,2,1,1,1,1,1,1,5,4,7,5,5,5,2,5,5,4,5,5,4,6,6,6,6,4,6,7,7,6,6,7,7,7,7,5,7,7,7,6,3,6,6,1,5,5,2,6,1,3,7,7,5,1,"thu_exp",1,1,"2",2.6,1.2,1,6.5,4.41666666666667,5.375,6.71428571428571,1
"374","P5tNedcF5SkrYjqAc",424,1,5,5,4,4,5,3,4,5,5,2,7,4,4,3,5,4,4,4,5,4,5,4,5,4,5,4,5,5,4,4,4,5,4,4,4,3,4,3,4,5,4,6,5,6,6,5,6,4,4,4,5,3,3,4,6,6,7,7,7,6,6,7,6,6,7,7,6,4,"wed_edi",1,0,"4",4,4,4.66666666666667,3.83333333333333,4.41666666666667,3.875,5.42857142857143,4
"375","P6FuNcoEMFgp2awGT",709,1,7,1,1,7,7,7,7,6,6,2,7,8,6,3,2,4,2,2,2,1,1,2,7,6,7,7,6,6,2,7,7,5,6,4,5,2,2,4,1,2,5,7,7,7,7,6,7,7,2,4,2,4,1,1,3,6,7,6,6,6,6,6,4,6,6,6,6,3,"wed_edi",1,1,"7",7,2.6,1.33333333333333,2.33333333333333,5.66666666666667,3.125,6.85714285714286,4
"376","p78iwKk96BAQoLdhe",320,1,5,5,5,5,3,4,4,5,5,1,5,4,3,4,2,4,5,3,3,3,4,3,5,6,5,6,5,5,5,6,4,5,5,2,3,2,2,2,2,2,2,6,6,6,6,6,6,6,3,3,5,5,3,3,5,5,5,5,6,6,6,6,5,5,5,5,5,2,"thu_exp",1,0,"3",3.8,3.6,3.33333333333333,3.66666666666667,5,2.125,6,1
"377","P8oKScYGN5EMWtTi8",345,1,6,3,3,6,6,6,6,7,7,1,7,6,5,2,2,3,2,5,4,5,5,2,4,2,5,3,3,4,2,4,2,2,2,7,6,5,1,5,2,5,4,6,6,4,6,5,6,4,3,2,6,3,3,5,5,6,7,1,6,3,7,5,1,6,7,7,7,4,"wed_edi",0,0,"5",5.8,2.8,4.66666666666667,3.66666666666667,2.91666666666667,4.375,5.28571428571429,4
"378","pbsDFEoXskckBT8yv",454,1,7,10,1,6,5,4,5,7,7,1,1,2,5,7,7,7,3,7,6,3,5,3,7,7,7,7,7,7,3,7,5,7,3,4,7,1,1,2,1,2,1,7,7,6,7,7,5,5,1,1,7,3,2,2,5,6,6,1,6,6,6,6,1,6,6,7,6,4,"thu_exp",0,0,"7",5.4,6.2,4.66666666666667,2.66666666666667,5.83333333333333,2.375,6.28571428571429,1
"379","pc3wfFhJXWdG6rhED",383,1,5,5,5,6,5,6,4,7,6,1,4,5,3,6,4,6,6,6,7,5,6,3,5,6,7,7,6,7,5,5,4,5,1,4,4,2,4,3,2,3,2,7,6,7,6,4,6,6,6,2,7,5,5,5,5,7,5,7,7,7,4,6,7,7,7,6,6,3,"thu_exp",1,1,"3",4.8,5.6,6,5,5.08333333333333,3,6,1
"380","PDJRAJdR6rejcTjRz",396,1,7,10,7,7,7,7,7,7,7,1,2,5,3,7,7,7,6,6,7,7,6,6,5,3,3,6,6,3,5,4,1,6,5,3,7,3,7,6,5,5,6,3,5,5,7,6,6,3,5,5,5,1,6,4,6,1,3,7,7,5,1,6,6,5,6,5,7,1,"thu_imp",1,1,"1",5.8,6.6,6.66666666666667,4.33333333333333,4.41666666666667,5.25,5,1
"381","PDKh5hm5kiZ6pd67D",250,1,3,6,3,2,3,4,2,4,3,1,3,3,2,2,3,2,3,2,3,3,3,5,5,5,6,6,5,7,6,5,6,5,6,2,3,3,2,2,3,3,4,3,2,3,3,2,3,2,2,3,2,3,3,3,6,2,5,6,6,5,2,7,7,6,4,6,3,3,"wed_edi",1,1,"5",3.2,2.4,3,2.66666666666667,5.58333333333333,2.75,2.57142857142857,4
"382","pEC87neB7Yg7mbCgW",453,1,5,6,2,6,5,4,4,6,6,2,7,3,2,2,2,1,2,2,4,2,2,4,6,4,6,5,6,6,4,6,5,6,6,5,5,3,4,3,3,4,5,6,7,6,6,6,6,4,3,3,5,2,2,4,4,4,6,4,6,6,6,5,5,6,6,6,5,3,"fri_imp",1,1,"6",5,1.8,2.66666666666667,3.16666666666667,5.33333333333333,4,5.85714285714286,1
"383","pGaobDKSWjJbTiMez",283,1,6,3,3,5,4,3,5,6,6,1,3,3,3,5,3,3,5,5,4,4,5,2,5,2,5,3,3,3,3,5,4,4,2,4,5,6,5,6,4,6,3,6,5,5,6,5,5,5,5,3,6,5,5,4,4,6,6,6,5,5,5,4,7,4,7,7,5,2,"wed_exp",1,1,"5",4.4,4.2,4.33333333333333,4.66666666666667,3.41666666666667,4.875,5.28571428571429,1
"384","phJ8aoZ4QR8bwotdJ",523,1,7,2,3,7,5,5,7,7,7,2,3,4,6,4,1,4,2,1,2,2,3,5,4,6,6,5,4,6,5,5,5,5,4,4,4,2,2,3,2,3,4,6,7,5,6,5,7,2,7,5,7,2,4,7,3,5,6,4,5,6,6,6,4,5,6,6,7,3,"fri_edi",1,0,"5",5.8,2.4,2.33333333333333,5.33333333333333,5,3,5.42857142857143,4
"385","piCBbBZEPfoBdagTh",683,1,4,6,5,4,3,3,3,7,6,2,1,1,2,5,3,5,5,3,4,3,4,5,5,3,6,5,4,5,4,5,5,5,5,4,4,3,3,4,2,3,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,5,5,2,5,5,4,5,2,4,5,4,5,1,"thu_imp",0,0,"3",3.2,4.2,3.66666666666667,4.83333333333333,4.75,3.5,5,1
